Sprint Name,Test Case Title,Test Assignee,Description,Mode,Priority,Type,Precondition,Test Data,Steps,Expected Result,Actual Result,Tags
HeySales ManageCourses> Course Reports,TC0011_ Check retaking the course as a failed learner,arjun@paperflite.com,"Validate When a failed learner retakes the course and score more than the pass percentage, the pass % card should be updated",Manual,Medium,Functional,As Learner C pass the course,Use the same course used in TC0009,"1. Login a Learner C
2. Retake and Complete the course with more than 50%
3. Login as admin
4. Check the Pass % card","1. Learner C should be able to login 
2. Learner C should retake the course and complete it with more than 50%
3. Admin should be able to login
4. The pass % card should be 75% with sub text as 3 of 4 learnes have passed the course should be displayed. [Note: The not started learners should not be accounted in the calculation]",The pass % card  is 75% with sub text as 3 of 4 learnes have passed the course is displayed. [Note: The not started learners are not accounted in the calculation],
HeySales ManageCourses> Course Reports,TC0012_ Check changing the pass percentage after few learners completed course,arjun@paperflite.com,Validate Updating the pass score of the course should not affect the value in the pass % card. The update score should be applicable for the newly completing learners,Manual,Medium,Functional,"In TC0011 Learner A,B,C and D would have completed the course with pass % as 50. Now updating the percentage to 70 will be accounted only for Learner E or when the any of the completed learner retakes the course ",Use the same course used in TC0009,"1. Login a Learner E
2. Complete the course with more than 70%
3. Login as admin
4. Check the Pass % card","1. Learner E should be able to login 
2. Learner E should be able to complete the course with more than 70%
3. Admin should be able to login
4. The pass % card should be 100% with sub text as 5 of 5 learnes have passed the course should be displayed.",The pass % card should be 100% with sub text as 5 of 5 learnes have passed the course is displayed.,
HeySales ManageCourses> Course Reports,TC0013_ Check retaking the course after the pass score is updated,arjun@paperflite.com,"Validate When a completed learner retakes the course and the pass percentage is updated, the pass % card should be updated with respect to the retaking learners status",Manual,Medium,Functional,"In TC0012 Learner A,B,C,D and E would have completed the course. Now updating the percentage to 90 and as Learner A retake the course and score less than 90",Use the same course used in TC0009,"1. Login a Learner A
2. Complete the course with more than 90%
3. Login as admin
4. Check the Pass % card","1. Learner A should be able to login 
2. Learner A should be able to complete the course with more than 90%
3. Admin should be able to login
4. The pass % card should be 80% with sub text as 4 of 5 learnes have passed the course should be displayed.",The pass % card should be 80% with sub text as 4 of 5 learnes have passed the course is displayed.,
HeySales ManageCourses> Course Reports,TC0014_Check the completion rate card if the completion is 0%,arjun@paperflite.com,Validate When no learners have completed the course or not started the course the percentage should be 0 and the sub text should be 0 out of x number of learners have passed,Manual,Medium,Functional,The Course should be assigned to 10 number of learners and no learner should complete the course,NA,"1. Create a Course
2. Assign the Course to 10 learners
3. Check the pass % card","1. Admin / content publisher should be able to create a Course
2. User should be able to assign 10 learners to the silumation
3. If no user has completed the course, on the pass % card the percentage should be 0 and the sub text should read 0 of 10 learners have passed","If no user has completed the course, on the pass % card the percentage is 0 and the sub text should read 0 of 10 learners have passed",
HeySales ManageCourses> Course Reports,TC0015_Check the pass % card in a newly created Course with and no users assigned,arjun@paperflite.com,"Validiate For a newly created Course with no completion and no users assigned, the pass % card should display 0% and subtext as 0 of 0 learners have passed",Manual,Medium,Functional,A new course with 0 learners assigned,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Create a Course
4. Check the pass % card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to create a Course
4. For a newly created Course with no completion and no users assigned, the pass % card should display 0% and subtext as 0 of 0 learners have passed","For a newly created Course with no completion and no users assigned, the pass % card displays 0% and subtext as 0 of 0 learners have passed",
HeySales ManageCourses> Course Reports,TC0016_Check the UI of the pass % card,arjun@paperflite.com,Validate The UI and Font should follow the design and the percentage should be in primary color,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the pass % card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The UI and Font should follow the design and the percentage should be in primary color",The UI and Font follows the design and the percentage is in primary color,
HeySales ManageCourses> Course Reports,TC0017_Check the avg score card in the Course,arjun@paperflite.com,"Validate For admins and content publishers the avg score card should be displayed in the top right of the Course, and the avg score among the learners should be calculated based on total number of learners assigned versus total number learners completions including any number of attempts by a specific learner",Manual,Medium,Functional,The Course should be completed to x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the Completion rate card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open / create any Course
4. The avg score card should be displayed with respection score","For admins and content publishers the avg score card is displayed in the top right of the Course, and the avg score among the learners are calculated based on total number of learners assigned versus total number learners completions including any number of attempts by a specific learner",
HeySales ManageCourses> Course Reports,TC0018_Check the avg score card if no learner has completed the Course,arjun@paperflite.com,Validate When no learners have completed the course or not started the course the Avg score card should display NA,Manual,Medium,Functional,The Course should be assigned to 3 number and no learner should complete the Course,NA,"1. Create a Course
2. Assign the Course to 3 learners
3. Check the avg score card","1. Admin / content publisher should be able to create a Course
2. User should be able to assign 3 learners to the silumation
3. If no user has completed the course, the avg score card should display as NA with no sub text as no learners has completed",When no learners have completed the course or not started the course the avg score card should display as NA with no sub text as no learners has completed,
HeySales ManageCourses> Course Reports,TC0019_Check the avg score card when one learner has completed the Course,arjun@paperflite.com,Validate The card should display the score of the learner [eg: 20] and the sub text should be X% across X attempts completed,Manual,Medium,Functional,"Create a course and assign to 5 Learners
Complete the course as User A",NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Check the completion card in admin view","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. In the avg score card, the percenatge should be X% and and the sub text should read across x attempts completed",The card displays the score of the learner [eg: 20] and the sub text is X% across x attempts completed [eg: 20% across 1 attempts completed],
HeySales ManageCourses> Course Reports,TC0020_Check the avg score card when same learner [from TC0020] has retake the Course and completes it,arjun@paperflite.com,Validate The card should display the avg score of the learner [eg: 75 + 50 (in 2nd attempt) / 2 (no of attempts)] and the sub text should be X% across X attempts completed,Manual,Medium,Functional,Retake the Course as User A and complete it,NA,"1. Login as a learner A
2. Open My courses
3. Again retake the Course [TC0020] and complete it
4. Now Login as admin
5. Check the completion card in admin view","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to retake the same Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. In the avg score card, the percenatge should be X% and and the sub text should read across 2 attempts completed",The card displays the avg score of the learner [eg: 75 + 50 (in 2nd attempt) / 2 (no of attempts)] and the sub text is X% across X attempts completed,
HeySales ManageCourses> Course Reports,TC0021_Check the logic of the avg score card,arjun@paperflite.com,Validate The data in avg score card should be calculated by the total score earned by the learners and divided by the total number of attempts of all the completed learners,Manual,Medium,Functional,"Complete the Course as User A and User B
Retake the Course as User B",NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Login as a learner B
5. Open My courses
6. Start the Course and complete
7. Retake and complete the Course as user B
8. Now Login as admin
9. Check the completion card in admin view","1. User A should be able to login successfully
2. User A should be able to open My courses in hey sales and locate the assigned Course
3. User A should be able to start the Course and successfully complete it with respective score
4. User B should be able to login successfully
5. User B should be able to open My courses in hey sales and locate the assigned Course
6. User B should be able to start the Course and successfully complete it with respective score
7. User B should be able to retake the same Course and successfully complete it with respective score
8. Admin user should be able to login successfully
9. In the avg score card, the percenatge should be X% and and the sub text should read across 3 attempts completed",The data in avg score card is calculated by the total score earned by the learners and divided by the total number of attempts of all the completed learners,
HeySales ManageCourses> Course Reports,TC0022_ Check the failed attemps are accounted in avg score card,arjun@paperflite.com,Validate For the avg score card all the completed learners [passed and failed] should be accounted,Manual,Medium,Functional,"Complete the Course as User A and User B
As User C fail the course",NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the Completion rate card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open / create any Course
4. For the avg score card all the completed learners [passed and failed] should be accounted",For the avg score card all the completed learners [passed and failed] is accounted,
HeySales ManageCourses> Course Reports,TC00023_Check the UI of the avg score card,arjun@paperflite.com,Validate The UI and Font should follow the design and the percentage should be in primary color,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the avg score card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The UI and Font should follow the design and the percentage should be in primary color",The UI and Font follows the design and the percentage is in primary color,
HeySales ManageCourses> Course Reports,TC0024_Check the avg time spent card in the Course,arjun@paperflite.com,"Validate For admins and content publishers the avg time spent should be displayed in the top right of the Course, and the avg time spent should be calculated based on the cumulative time spent by the all the completed learners divided by number of completed learners",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the avg time spent card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open / create any Course
4. The completion rate card should be displayed with respection percentage","For admins and content publishers the avg time spent is displayed in the top right of the Course, and the avg time spent is calculated based on the cumulative time spent by the all the completed learners divided by number of completed learners",
HeySales ManageCourses> Course Reports,TC0025_Check the avg time spent card if no learner has completed the Course,arjun@paperflite.com,Validate When no learners have completed the Course or not started the Avg time spent card should displayed 0,Manual,Medium,Functional,The Course should be assigned to 2 number and no learner should complete the Course,NA,"1. Create a Course
2. Assign the Course to 2 learners
3. Check the avg time spent card","1. Admin / content publisher should be able to create a Course
2. User should be able to assign 2 learners to the silumation
3. If no user has completed the course, the avg score card should display 0",When no learners have completed the course or not started the Avg time spent card should displayed 0,
HeySales ManageCourses> Course Reports,TC0026_Check the avg time spent card when one learner has completed the Course,arjun@paperflite.com,Validate The card should display the time spent by the learner in the Course,Manual,Medium,Functional,Complete the Course as User A,NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Check the avg time spent card in admin view","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. In the avg time spent card, the time spent by the learner should be displayed",The card displays the time spent by the learner in the Course,
HeySales ManageCourses> Course Reports,TC0027_Check the avg time spent card when same learner [from TC0026] has retake the Course and completes it,arjun@paperflite.com,Validate When the same user retakes the Course the data in the avg time spent card should be cumulative of both attempt 1 and attempt 2 [eg: 1st 5min and 2nd 3 mins = total 8 mins / 2 = 4mins],Manual,Medium,Functional,Retake the Course as User A and complete it,NA,"1. Login as a learner A
2. Open My courses
3. Again retake the Course [TC0026] and complete it
4. Now Login as admin
5. Check the completion card in admin view","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to retake the same Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. In the avg time spent card, the data should be cumulative of 2 attempts completed",When the same user retakes the Course the data in the avg time spent card is cumulative of both attempt 1 and attempt 2 [eg: 1st 5min and 2nd 3 mins = total 8 mins / 2 = 4mins],
HeySales ManageCourses> Course Reports,TC0028_Check the logic of the avg time spent card,arjun@paperflite.com,Validate the avg time spent should be calculated based on the cumulative time spent by the all the completed learners divided by number of completed learners and the average should not include the retakes of the user,Manual,Medium,Functional,"Complete the Course as User A and User B
Retake the Course as User B",NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Login as a learner B
5. Open My courses
6. Start the Course and complete
7. Retake and complete the Course as user B
8. Now Login as admin
9. Check the completion card in admin view","1. User A should be able to login successfully
2. User A should be able to open My courses in hey sales and locate the assigned Course
3. User A should be able to start the Course and successfully complete it with respective score and time spent
4. User B should be able to login successfully
5. User B should be able to open My courses in hey sales and locate the assigned Course
6. User B should be able to start the Course and successfully complete it with respective score and time spent
7. User B should be able to retake the same Course and successfully complete it with respective score
8. Admin user should be able to login successfully
9. In the avg time spent card, the avg time spent should be cumulative user A [eg: 5mins] and User B [eg: 1st attempt 5 mins and 2nd attempt 2mins] divided by 2 [as the retakes should be not accounted]. Which is 12/ 2 = 6mins",The avg time spent is calculated based on the cumulative time spent by the all the completed learners divided by number of completed learners and the average does not include the retakes of the user,
HeySales ManageCourses> Course Reports,TC0029_Check the UI of the avg time spent card,arjun@paperflite.com,Validate The UI and Font should follow the design and the percentage should be in primary color,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the avg time spent card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The UI and Font should follow the design and the percentage should be in primary color",The UI and Font follows the design and the percentage is in primary color,
HeySales ManageCourses> Course Reports,TC0030_Check the navigation from Learners List [From All Learners drop down],arjun@paperflite.com,"Valiadte Admins and Content publisher should be able to click on the completed user [on name, profile pic], and they should be navigted to detailed report screen of the user and should not be able to click on the Not started learners",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any completed learner from the learner list
5. Click on any Not Started learner from the learner list","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. User should be navigated to detailed report screen
5. The Not started learners in the list should not be clickable and no UI navigation should happen","Admins and Content publisher are able to click on the completed user [on name, profile pic], and they are navigted to detailed report screen of the user and admins are not able to click on the Not started learners",
HeySales ManageCourses> Course Reports,TC0031_Check the navigation from Learners List [From Completed Learners drop down],arjun@paperflite.com,"Valiadte Admins and Content publisher should be able to click on the completed user [on name, profile pic], and they should be navigted to detailed report screen of the user",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any completed learner from the learner list","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. User should be navigated to detailed report screen","Admins and Content publisher are able to click on the completed user [on name, profile pic], and they are navigted to detailed report screen of the user",
HeySales ManageCourses> Course Reports,TC0032_Check the navigation from Learners List [From Not Started Learners drop down],arjun@paperflite.com,Validate Not started learners in the list should not be clickable and no UI navigation should happen,Manual,Medium,Functional,The Course should be assigned to x number of learners and no learner should start the Course,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any Not started learner from the learner list","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The Not started learners in the list should not be clickable and no UI navigation should happen",Not started learners in the list are not clickable and no UI navigation happen,
HeySales ManageCourses> Course Reports,TC0033_Check the UI in the detailed report screen,arjun@paperflite.com,"Validate On top left of the screen there should be a Back arrow with ""back and the Course name"" clicking on it should navigate the user back to Course home screen, Under the back button ""Completed learners"" heading with the count in bracket should be displayed, under the Completed learners heading a search bar and the list of learners with their profile pic, score, course logged date should be displayed and the respictive user from where the admin ended up in the detailed screen should be highlighted in the list and the detailed report should be displayed in the right side of the screen",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any completed learner from the learner list
5. Check the UI in the detailed report screen","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. User should be navigated to detailed report screen
5. The UI and Font should follow the design and the percentage should be in primary color","On top left of the screen there is a Back arrow with ""back text and the Course name"" clicking on it navigates the user back to Course home screen, Under the back button ""Completed learners"" heading with the count in bracket is displayed, under the Completed learners heading a search bar and the list of learners with their profile pic, score, course logged date are displayed and the respictive user from where the admin ended up in the detailed screen is highlighted in the list and the detailed report is displayed in the right side of the screen",
HeySales ManageCourses> Course Reports,"TC0034_Check new data points in ""Completed learners"" list inside the detailed report screen",arjun@paperflite.com,Validate when a new user completes the Course the data should be added in the Completed learners list with their score and the scroll should work as expected in the list,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Scroll through the list","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. Admin should be able to scroll through the list without any issue",when a new user completes the Course the data is added in the Completed learners list with their score and the scroll works as expected in the list,
HeySales ManageCourses> Course Reports,TC0035_Check the search bar in the detailed report screen,arjun@paperflite.com,"Validate User should be able to search for any learner in the list and exact result should be featched, searching for an invalid user in the list should display not found message",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1.Click on any completed learner
2. Search for any completed learner
3. Search for any not started learner","1. Clicking on the learner should navigate the admin to detailed report screen
2. The exact learner should be filtered and fetched
3. No learner found error message should be displayed","User is able to search for any learner in the list and exact result is featched, searching for an invalid user in the list displays not found message",
HeySales ManageCourses> Course Reports,TC0036_Check the UI in the right side screen of the detailed report page,arjun@paperflite.com,"Validate The Learners Full name, Profile Pic, email ID, their rank in the Course, Latest score card, attemps taken card, Ramp up date card, time spent card, breakdown of the course, Percentage scored in the course with number of attemps dropdown and the properties break down of the course should be displayed",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the UI","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The UI and Font should follow the design and the percentage should be in primary color","The Learners Full name, Profile Pic, email ID, their rank in the Course, Latest score card, attemps taken card, Ramp up date card, time spent card, breakdown of the course, Percentage scored in the course with number of attemps dropdown and the properties break down of the course are displayed",
HeySales ManageCourses> Course Reports,TC0037_Check the latest score card in report screen,arjun@paperflite.com,Validate The latest score earned by the learner should be displayed in X% and with a sub text average best score across the team x%,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the latest score card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The score earned by the learner percentage should be in primary color with sub text average best score across the team x%",The latest score earned by the learner is displayed in X% and with a sub text average best score across the team x%,
HeySales ManageCourses> Course Reports,TC0038_Check the logic of the latest score card,arjun@paperflite.com,"Validate if the user has only one attempt then that score should be displayed, or if the user has multiple attempts [eg:5] the last attempts score shoud be displayed",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the latest score card
7. New Log in as same learner
8. Retake the Course and complete it
9. Now Login as admin
10. Click on any completed learner
11. Check the latest score card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The score earned by the learner percentage should be in primary color with sub text average best score across the team x%
7. User should be able to login successfully
8. User should be able to open My courses in hey sales and locate the completed Course and User should be able to retake the Course and successfully complete it with respective score
9.  Admin user should be able to login successfully
10. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
11. The latest score earned by the learner percentage should be in primary color with sub text average best score across the team x%","If the user has only one attempt then that score is displayed, or if the user has multiple attempts [eg:5] the last attempts score is displayed",
HeySales ManageCourses> Course Reports,TC0039_Check the logic of the average best score across the team in latest score card,arjun@paperflite.com,Validate The average should be calculated based on the cumulation of all the best scores of all the completed learners divided by the number of completed learners,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Retake the same simulatio again
5. Login as a learner B
6. Open My courses
7. Start the Course and complete
8. Retake the same simulatio again
9. Now Login as admin
10. Click on any completed learner
11. Check the latest score card","1. User A should be able to login successfully
2. User A should be able to open My courses in hey sales and locate the assigned Course
3. User A should be able to start the Course and successfully complete it with respective score
4. User A should be able to retake the Course and successfully complete it with updated score
5. User B should be able to login successfully
6. User B should be able to open My courses in hey sales and locate the assigned Course
7. User B should be able to start the Course and successfully complete it with respective score
8. User B should be able to retake the Course and successfully complete it with updated score
9.  Admin user should be able to login successfully
10. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
11. The latest score card A should be the last attempts score in percentage and the average of team should be best score cumulation of User A and User B divided by number of completed users",The average is calculated based on the cumalation of all the best scores of all the completed learners divided by the number of completed learners,
